"";"Seguradoras";"Bancario";"Energetico";"Imobiliario";"Construcao";"Farmacia";"Quimica";"Varejo";"Automobilistica"
"108";0,0118857998770885;0,00808526162358625;-0,00275919907493627;0,00261192928855536;0,00640084115872863;-0,01299388073922;-0,00081693789007975;-0,0328812780277872;0,00275083066746795
"109";0,00597843072930626;0,0114467884061513;0,0101215017391176;0,0201291309368425;0,0138763512804214;0,0396977736084718;-0,00245482564463018;0,00251704380398721;0,0157686683804137
"110";-0,0137178795647896;-0,000484437456488074;0,0248037927680711;-0,00466507630106072;0,00495873972182004;0,0106554874094211;0,00040955631971773;0,00688938006778272;-0,0073666943270112
"111";0,0123368870876828;0,0365731262162523;-0,0128572037224535;-0,0103936588239826;-0,00949961533466404;0,00271262333242284;0,00102315755319182;-0,017948526959584;0,0560890244323353
"112";0,0338231402903073;0,0390522542708878;0,0132613911092259;-0,0160325419692038;0,0228099250386995;-0,0164412207730615;0,0213147149327071;0,0318943136388645;0,0103630241012702
"113";0,00578200125661343;0,00011230907469173;0,00282474664239896;0,00633638790068325;0,0382459267563879;0,00248078865263768;0,0159558484541735;0,0324323655320207;0,0172379161180869
"114";-0,0125701965137726;-0,00042122408339651;0,0161487241025906;0,00234907319672395;-0,0282864198655242;-0,0678566158744829;-6,568360211201e-05;-0,0337668624708174;-0,0125153571639141
"115";-0,00960467484155014;0,0025527034634063;0,00529917797976154;0,000201092603822062;-0,00749113167891746;0,00752315039675189;-0,0178943074161246;-0,033423476715047;0,00393354186401851
"116";0,0138883150554348;0,00839743248744274;-0,00466496200797195;0,00408013675962948;0,036550326140782;0,00976422919098674;0,0330831525924573;0,016712111738137;0,0102804433959527
"117";0,00967040503168271;0,0102817301104841;0,0215601624800827;0,000200233606542533;-0,00649798107438038;-0,003319952540763;0,0014222914215587;0,0236721874323358;0,00418951452916527
"118";-0,0124669710753915;-0,0140393018547638;-0,0103692505120572;-0,00656179120406808;-0,0130634250951251;-0,00170682486747253;0,00142027138141732;-0,0343483831379388;-0,0165252249862666
"119";-0,00993661431010295;-0,0163345821113161;0,0207856094973433;0,00495879860861237;0,00187668426905319;0,00980288901807036;0,00450567188613071;-0,0276883679102902;0,000632839890032599
"120";0,0109362859298487;0,00427103281170993;0,0165192353100458;0,00200333956817467;-0,00266473025897618;0,00769537022298294;0,00403781993885044;0,00688650843977445;-0,0176196933906727
"121";-0,00704752816667753;-0,00725174556320773;-0,0133388513667185;-0,00844113004302383;-0,00620477688688315;-0,0232947148006675;-0,0135232919299488;0,0104372395457144;0,0335120784869067
"122";0,0120309508360688;0,00643289501414301;0,00400893956537107;-0,00458530810127478;-0,00501622144390534;0,0136520891683274;-0,00207684394483909;-0,0159137439557213;-0,00949611095246183
"123";-0,00110844275158417;0,0198297669610508;-0,00160164775115224;0;-0,00578142947465654;-0,00501254182354405;-0,0036448881800073;0,0151311599658666;0,00982962586922831
"124";-0,0115839693627899;-0,00413481739629429;0,0237221917222525;-0,00978002905363962;-0,0199987975355631;0,00557735403850312;-0,0124005131984548;0,00184875794826755;-0,00365248396075835
"125";-0,0109341287778895;-0,00697625331839902;-0,0204073347119076;-0,00513190082469261;-0,0126656116535679;0,00169252508669082;-0,00211486431346675;-0,00505663067347228;0,0344733182454426
"126";-0,00440150536428874;-0,00742014141167147;0,00220381577150786;-6,86035742729629e-05;0,0103345348380328;0,00562115027043042;-0,00245090044191176;0,00789421637486143;-0,0188877821581332
"127";0,0134639180964991;0,00222619961469217;0,00631847886332704;-0,00226656232202949;-0,00467851899723559;-0,0137999396181083;-0,00538654668996674;-0,0142691394756778;-0,00776240473407519
"128";-0,00164423904466116;-0,0130898596611857;-0,00203873668984844;-0,00835495970100464;0,0119060274410012;-0,0128122552233503;-0,00830269248908255;-0,000323409457155144;-0,0193577505097506
"129";0,0200358246365235;0,00868904010088123;-0,0129711398506664;0,0116500817873169;-0,00590379807997454;-0,000633421649648191;-0,00871126824293889;-0,0119311585626987;0,00301992476875945
"130";0,0122062489748345;0,0312838602969538;0,0011096869143401;-0,00536010079365923;0,0155633004761642;0,00195655363811209;-0,00400965571693845;-0,0230690313338302;-0,0393098280399826
"131";-0,00892913216224933;-0,0112705969901068;0,011256583720848;0,00110185260097584;-0,00161380458337756;0,00284168568165111;0,00441651813524579;0,0249948690323007;0,0222887199405104
"132";0,0055409595125111;0,0059955696475491;0,00128491004413345;0,00521728375050312;-0,00716938328502525;-0,0279907248195324;0,015739882355958;0,0159893931868407;0,0287213344132651
"133";0,00271705045234949;0,018152786608324;0,0221119041107452;0,00246187637164041;0,0143494091789984;-0,0257978657516391;0,0162842017652833;0,00928122161213629;-0,00144671121060647
"134";-0,00448569537374421;0,00547636152905095;-0,00462835224074976;0,0068747505557516;-0,00898311650589889;0,0167667880111759;-0,0662997560341765;0,000849136762031577;0,0112953008128285
"135";0,0204420784805057;0,0203194613301294;-0,0104834103800222;0,015614801041397;0,00149244477674149;0,00279205337764665;-0,0194112073839028;0,0262819420108498;-0,0152230882276365
"136";0,0225927571416307;0,00826982568451218;0,0256215422304118;0,00745179762294512;0,00495879030128332;0,00561982016782725;-0,0039422335397985;0,0223128497883298;0,00615263092492846
"137";0,00386826894004244;0,00039210048730709;0,00142463175452878;0,00125865340719677;-0,0171498699867199;0,0083709533793046;0,00150705113025928;0,0147140161312178;-0,0334211752720011
"138";-0,00804882065729462;-0,00708143957988216;-0,0104578514798046;-0,0015901414600874;-0,0101151450381298;0,010532538449632;-0,00784713000452975;-0,00176094405501281;0,00789649449408003
"139";0,00251042768601906;-0,00474897338709646;-0,00502922441590847;-6,63107987382006e-05;-0,00235376551940636;5,78837694069634e-05;-0,0076178407353078;-0,00992572272922665;0,0108837207946344
"140";-0,0107063050878766;-0,0168550807317862;0,0330720141601546;-0,00578593706704389;-0,0132070133536732;-0,00504846427091099;-0,0217183785895676;-0,00910968208068219;-0,0129605173418481
"141";-0,0248029819257942;-0,0350884381592769;-0,0117977376324125;0,00179922082322204;0,0180991734331863;-0,010761911149805;-0,00484948911751815;-0,0185066940616405;-0,00646331694665037
"142";0,0213908943778716;0,0176433749613105;-0,0188304644476442;-0,00768591920595352;-0,0571882398795749;0,0118666266525835;-0,0111304450578427;-0,0113544857786048;-0,00926328249175157
"143";-0,0133225201960849;-0,0237905345011598;-0,0300322870988756;-0,008557138763579;-0,0257635838352677;0,0386707442148992;-0,00850616505742074;0,0250366537833306;-0,0199948061735267
"144";0,0284918001198999;0,0157667499714407;-0,010150427090597;0,00640790024400495;0,000550736624136405;0,0289012773726736;0,00948881754210085;0,000408608014401679;0,0146660521011626
"145";0,00373651326517166;0,0104566429701691;-0,00482393603085285;-0,00471762567910528;0,00206256518634795;-0,00487294579076547;-0,0105571937121001;-0,0196651001564794;-0,0124665596990416
"146";0,00241189986947532;-0,00646418203138577;0,0162692560928779;0,0043141286998587;-0,0299778460721036;-0,00967992750714153;-0,0128330035635003;-0,0301349698607849;-0,0257970754352996
"147";0,00839613115191717;0,00889113603340252;0,0252550062863399;0,000605184431609729;0,00691165738977251;-0,00187550045322293;0,00601436002168931;0,0079832207013526;0,0118085042851925
"148";0,020933959462802;0,0263148323068201;-0,0038297840039343;0,00716704899818321;0,0225165871296129;0,0114189706644634;0,0244525813851624;0,00908149494888999;0,00906256947807105
"149";-0,0040892395529939;-0,0144021941383903;0,00705326259128825;-0,0042136302853919;0,0283865552518785;0,00842533657146483;0,0246011221190399;-0,0131720621267721;-0,00705218180146527
"150";0,0125014596299184;0,0135794655525912;0,0203950463081846;-0,0213386589359104;-0,00764386181248433;-0,0118154483564528;7,31930466937314e-05;-0,0213992819383169;0,0360661727231895
"151";-0,0111973384226571;0,00532247148792031;-0,00567026817297922;-0,00659478930615709;0,00931236421844961;-0,00156222196134337;0,0528839191801405;0,00385244888601388;-0,0190215850954134
"152";-0,00449333288201093;-0,0121158853836425;-0,0266702174148614;-0,00955685944143791;-0,00595259758537203;-0,01578580018833;0,0128295317453935;0,0165483307227134;0,0128681465986986
"153";0,00514475626508837;5,34616412855016e-05;-0,00341252463991815;0,00104322435305448;-0,0574307272625392;0,0275111819820051;-0,0124824902704548;-0,00561728878264045;-0,0270239043414593
"154";-0,0234027441251792;-0,0347028540884846;-0,00565058385871708;-0,0028540620118358;-0,0158261744253405;-0,00279614152017693;-0,00424215664516048;-0,0301215524972154;-0,0202533081538068
"155";-0,00765548855127296;-0,011887171417829;0,0189719249047693;0,00292357162156787;0,0137636581364156;-0,0129694277148014;0,00756764121183551;-0,000332846394463182;0,0132916408227759
"156";-0,00552361057881701;-0,0328514355645249;0,0246401746321494;-0,00180882197641452;-0,017451697895388;0,0278908491457095;-0,0111282272334456;-0,000110973421979743;-0,0343362505914317
