Data;Abertura;Fechamento;;
29/06/2001;252,29;254,92;;
02/07/2001;254,91;253,57;;
03/07/2001;253,56;253,48;;
04/07/2001;0;253,48;;
05/07/2001;253,48;255,21;;
06/07/2001;255,21;255,02;;
09/07/2001;255,02;251,28;;
10/07/2001;251,28;249,87;;
11/07/2001;249,86;246,57;;
12/07/2001;246,56;245,4;;
13/07/2001;245,41;247,28;;
16/07/2001;247,27;242,63;;
17/07/2001;242,63;241,79;;
18/07/2001;241,79;239,84;;
19/07/2001;239,85;243,92;;
20/07/2001;243,93;248,73;;
23/07/2001;248,73;246,66;;
24/07/2001;246,68;238,49;;
25/07/2001;238,5;247,54;;
26/07/2001;247,54;251,26;;
27/07/2001;251,26;253,4;;
30/07/2001;253,4;252,6;;
31/07/2001;252,61;249,02;;
01/08/2001;249,02;247,06;;
02/08/2001;247,07;248,55;;
03/08/2001;248,55;245,25;;
06/08/2001;245,25;243,52;;
07/08/2001;243,52;244,08;;
08/08/2001;244,08;239,5;;
09/08/2001;239,5;239,44;;
10/08/2001;239,53;242,08;;
13/08/2001;242,08;242,06;;
14/08/2001;242,06;243,16;;
15/08/2001;243,16;248,79;;
16/08/2001;248,79;247,49;;
17/08/2001;247,49;243,9;;
20/08/2001;243,9;242,97;;
21/08/2001;242,97;242,08;;
22/08/2001;242,09;243,35;;
23/08/2001;243,35;243,15;;
24/08/2001;243,15;246,05;;
27/08/2001;246,05;244,26;;
28/08/2001;244,26;241,22;;
29/08/2001;241,22;241,13;;
30/08/2001;241,12;237,32;;
31/08/2001;237,32;237,59;;
03/09/2001;237,32;237,59;;
04/09/2001;237,59;241,11;;
05/09/2001;241,11;242,01;;
06/09/2001;242,01;242,24;;
07/09/2001;242,24;241,88;;
10/09/2001;241,88;242,56;;
11/09/2001;242,56;242,56;;
12/09/2001;242,56;242,56;;
13/09/2001;242,56;242,56;;
14/09/2001;242,56;242,56;;
17/09/2001;242,57;235,75;;
18/09/2001;235,75;228,16;;
19/09/2001;228,14;219,06;;
20/09/2001;219,06;214,37;;
21/09/2001;214,37;212,74;;
24/09/2001;212,74;207,47;;
25/09/2001;207,47;205,46;;
26/09/2001;205,46;202,63;;
27/09/2001;202,62;212,52;;
28/09/2001;212,52;220,06;;
01/10/2001;220,06;217,27;;
02/10/2001;217,27;221,81;;
03/10/2001;221,81;222,55;;
04/10/2001;222,55;228,94;;
05/10/2001;228,94;229,78;;
08/10/2001;229,78;230,99;;
09/10/2001;230,99;232,98;;
10/10/2001;232,98;241,28;;
11/10/2001;241,28;240,48;;
12/10/2001;240,48;239,79;;
15/10/2001;239,79;234,91;;
16/10/2001;234,91;238,12;;
17/10/2001;238,12;236,45;;
18/10/2001;236,45;229,36;;
19/10/2001;229,37;231,96;;
22/10/2001;231,96;235,79;;
23/10/2001;235,79;234,27;;
24/10/2001;234,27;230,73;;
25/10/2001;230,73;237,49;;
26/10/2001;237,49;242,35;;
29/10/2001;242,35;241,5;;
30/10/2001;241,49;234,21;;
31/10/2001;234,21;232,94;;
01/11/2001;232,94;236,82;;
02/11/2001;236,82;231,36;;
05/11/2001;231,36;229,21;;
06/11/2001;229,21;229,19;;
07/11/2001;229,19;229,93;;
08/11/2001;229,94;232,69;;
09/11/2001;232,7;237,88;;
12/11/2001;237,87;236,8;;
13/11/2001;236,81;239,32;;
14/11/2001;239,32;227,69;;
15/11/2001;227,68;215,72;;
16/11/2001;215,72;218,78;;
19/11/2001;218,78;218,07;;
20/11/2001;218,07;225,86;;
21/11/2001;225,86;223,85;;
22/11/2001;225,86;223,85;;
23/11/2001;223,85;227,07;;
26/11/2001;227,07;222,99;;
27/11/2001;222,99;223,35;;
28/11/2001;223,35;220,2;;
29/11/2001;220,2;222,95;;
30/11/2001;222,96;222,56;;
03/12/2001;222,55;224,71;;
04/12/2001;224,72;228,61;;
05/12/2001;228,61;233,14;;
06/12/2001;233,08;226,07;;
07/12/2001;226,1;227,83;;
10/12/2001;0;227,83;;
11/12/2001;224,32;220,66;;
12/12/2001;220,66;221,86;;
13/12/2001;221,86;218,39;;
14/12/2001;218,39;220,95;;
17/12/2001;220,95;221,33;;
18/12/2001;221,33;223,43;;
19/12/2001;223,43;229,36;;
20/12/2001;229,36;228,9;;
21/12/2001;228,9;230,28;;
24/12/2001;230,29;232,95;;
25/12/2001;230,29;232,95;;
26/12/2001;232,95;237,53;;
27/12/2001;237,54;238,22;;
28/12/2001;238,22;239,21;;
31/12/2001;239,21;236,74;;
01/01/2002;0;236,74;;
02/01/2002;236,74;235,65;;
03/01/2002;235,65;234,21;;
04/01/2002;234,21;235,97;;
07/01/2002;235,97;235,94;;
08/01/2002;235,94;234,68;;
09/01/2002;234,68;232,79;;
10/01/2002;232,79;231,74;;
11/01/2002;231,74;226,39;;
14/01/2002;226,39;224,99;;
15/01/2002;224,99;229,13;;
16/01/2002;229,12;224,11;;
17/01/2002;224,11;223,96;;
18/01/2002;223,95;222,64;;
21/01/2002;0;222,64;;
22/01/2002;222,64;220,42;;
23/01/2002;220,42;225,96;;
24/01/2002;225,96;228,59;;
25/01/2002;228,59;230,66;;
28/01/2002;230,66;228,09;;
29/01/2002;228,09;221,28;;
30/01/2002;221,28;223,82;;
31/01/2002;223,82;227,58;;
01/02/2002;227,59;228,15;;
04/02/2002;228,14;222,88;;
05/02/2002;222,88;221,18;;
06/02/2002;221,18;223,72;;
07/02/2002;223,71;220,44;;
08/02/2002;220,44;221,65;;
11/02/2002;221,65;224,78;;
12/02/2002;224,78;223,57;;
13/02/2002;223,57;224,82;;
14/02/2002;224,82;226,31;;
15/02/2002;226,31;226,2;;
18/02/2002;226,31;226,2;;
19/02/2002;226,2;224,48;;
20/02/2002;224,47;224,38;;
21/02/2002;224,38;226,91;;
